Time,Compass_mean,Compass_std,KeyTypeBack_Count,KeyTypeDel_Count,KeyTypeEnter_Count,KeyType_Count,Lclick_Mean,Lclick_Std,Lclick_doubleclick,Lclick_oneclick,Mclick_Mean,Mclick_Std,MouseSpeed_Max,MouseWheel_Mean,Mousedisplacement_Sum,Mousedisplacement_lower50,Posture_Front_Max,Posture_Front_Mean,Posture_Front_Std,Posture_Rear_Max,Posture_Rear_Mean,Posture_Rear_Std,Posture_RightLeft_Max,Posture_RightLeft_Mean,Posture_RightLeft_Std,Q1,Q2,Q3,Q4,Rclick_Mean,Rclick_Std,Rotation_Max,Rotation_Mean,Rotation_Std,Rotation_lower05,Sag_mean,Sag_std,mistyping_Count
2018-06-27 09:59:06,44.1,8.482684256966648,0.0,0.0,0.0,0.0,0.18333333333333332,0.4314605336417177,1.0,9.0,0.0,0.0,1609.0,0.0,65265.0,0.4166666666666667,17.25,0.5056666666666664,2.35027684389262,23.61,0.6665000000000004,3.0561146403424164,4.0,0.21533333333333332,1.0274082361047234,2.0,2.0,5.0,3.0,0.0,0.0,18.35,-8.420166666666669,5.097316173746852,0.0,-0.03166666666666666,0.4090052698125825,1.0
2018-06-27 10:04:06,42.85,4.501694596181324,0.0,0.0,0.0,0.0,0.13333333333333333,0.38911750073535745,1.0,6.0,0.0,0.0,907.0,0.0,45072.0,0.5333333333333333,0.49,0.18716666666666676,0.39634812495859245,0.96,0.2778333333333334,0.4232324827600983,0.53,0.25883333333333347,0.2746220309571059,2.0,2.0,5.0,3.0,0.0,0.0,-4.56,-9.6405,2.5609157690699607,0.0,-0.01333333333333333,0.2954265325900707,1.0
2018-06-27 10:13:54,45.85,5.677266589847916,0.0,0.0,5.0,12.0,0.8166666666666667,1.4554592340292127,4.0,13.0,0.23333333333333334,0.9454021952240548,1515.0,0.0,110047.0,0.21666666666666667,0.51,0.11633333333333334,0.4165921741319951,0.58,0.13083333333333333,0.3598224216766418,0.51,0.2603333333333334,0.3025651164914986,3.0,2.0,3.0,2.0,0.0,0.0,-3.39,-9.52,2.705685789817498,0.0,-0.06166666666666666,0.34152780697602503,1.0
2018-06-27 10:18:54,40.833333333333336,4.694629700263789,34.0,0.0,14.0,73.0,1.3666666666666667,2.232021707769618,13.0,6.0,0.1,0.4395683553021655,828.0,0.0,90029.0,0.18333333333333332,1.12,0.1923333333333334,0.3760606093715533,0.26,-0.007500000000000007,0.3060166440582571,1.26,0.2583333333333334,0.3401603144813083,3.0,2.0,3.0,2.0,0.0,0.0,-3.91,-9.435833333333335,2.7985888039841273,0.0,-0.17,0.3962964136320528,6.0
2018-06-27 10:28:55,41.28333333333333,5.045863103897769,4.0,4.0,6.0,15.0,1.55,1.6613757827551912,10.0,14.0,0.0,0.0,836.0,0.0,127988.0,0.03333333333333333,0.5,0.15450000000000003,0.4079939555883276,0.27,-0.0938333333333333,0.38287091981885724,0.52,0.16550000000000004,0.349796187631249,4.0,4.0,3.0,3.0,0.0,0.0,-2.85,-8.901000000000003,2.8456739096389803,0.0,-0.11166666666666662,0.368731985100504,4.0
2018-06-27 10:33:55,43.65,4.531714981987074,22.0,0.0,25.0,49.0,1.1666666666666667,1.0761933331866915,13.0,17.0,0.0,0.0,1392.0,0.0,187604.0,0.016666666666666666,0.51,0.19666666666666668,0.343356644483159,0.29,0.032833333333333325,0.3167637823131153,0.52,0.22616666666666668,0.37835545867258824,4.0,4.0,3.0,3.0,0.15,0.3600847357902755,-4.5,-9.745666666666665,2.549759953252274,0.0,-0.041666666666666644,0.3396367284977179,5.0
2018-06-27 10:43:48,51.85,5.98536350368016,11.0,0.0,3.0,30.0,0.4166666666666667,0.7874366623260193,5.0,9.0,0.0,0.0,993.0,0.0,107905.0,0.016666666666666666,0.55,0.20016666666666666,0.3320582533469379,0.41,0.009833333333333341,0.36978918257302035,0.5,0.2295,0.29364699780865094,5.0,5.0,3.0,2.0,0.016666666666666666,0.12909944487358063,-4.57,-9.448333333333332,2.718461782566905,0.0,-0.04833333333333331,0.7351908933858703,3.0
2018-06-27 10:48:48,53.266666666666666,6.550628554824097,29.0,1.0,4.0,35.0,0.26666666666666666,0.7561424551163479,2.0,3.0,0.0,0.0,782.0,0.0,95218.0,0.05,0.52,0.18333333333333343,0.40206528969203653,0.52,0.08533333333333333,0.322003614395267,0.52,0.19833333333333336,0.3780465699349063,5.0,5.0,3.0,2.0,0.0,0.0,-4.24,-9.761666666666667,2.8631943561176483,0.0,-0.04000000000000001,0.5722983694969032,7.0
2018-06-27 10:58:58,51.85,6.329444241541248,8.0,1.0,8.0,29.0,1.4833333333333334,1.770680867481004,10.0,14.0,0.08333333333333333,0.3340388014946091,816.0,0.0,118465.0,0.016666666666666666,0.53,0.14983333333333335,0.40508417901764004,0.59,0.11099999999999997,0.3893048998981977,0.52,0.26633333333333337,0.33826559952086327,3.0,3.0,2.0,1.0,0.016666666666666666,0.12909944487358058,-4.13,-9.511333333333331,2.883408685864269,0.0,-0.0833333333333333,0.35423188166609254,4.0
2018-06-27 11:03:58,51.68333333333333,6.384546137238814,9.0,0.0,8.0,36.0,1.7166666666666666,1.766847874727584,7.0,14.0,0.016666666666666666,0.12909944487358063,765.0,0.0,134015.0,0.1,0.5,0.18250000000000005,0.3393094932408904,0.94,0.11966666666666667,0.40056302183710973,0.51,0.19350000000000006,0.3745950355757082,3.0,3.0,2.0,1.0,0.08333333333333333,0.3340388014946091,-3.59,-9.223166666666668,2.8410522589092073,0.0,-0.09833333333333331,0.395522253618358,3.0
