Time,Compass_mean,Compass_std,KeyTypeBack_Count,KeyTypeDel_Count,KeyTypeEnter_Count,KeyTypeEnter_raito,KeyType_Count,Lclick_Mean,Lclick_Std,Lclick_cnt,Lclick_doubleclick,Lclick_oneclick,Mclick_Mean,Mclick_Std,MouseSpeed_Max,MouseWheel_Mean,Mousedisplacement_Sum,Mousedisplacement_lower50,Posture_Front_Max,Posture_Front_Mean,Posture_Front_Std,Posture_Front_diffMax,Posture_Front_upperRaito,Posture_Rear_Max,Posture_Rear_Mean,Posture_Rear_Std,Posture_Rear_diffMax,Posture_Rear_upperRaito,Posture_RightLeft_Max,Posture_RightLeft_Mean,Posture_RightLeft_Std,Posture_RightLeft_diffMax,Posture_RightLeft_upperRaito,Q1,Q2,Q3,Q4,Rclick_Mean,Rclick_Std,Rotation_Max,Rotation_Mean,Rotation_Min,Rotation_Std,Rotation_lower05,Sag_mean,Sag_std,mistyping_Count,mistyping_raito
2018-07-03 10:21:01,35.5,4.160639899071764,0.0,0.0,2.0,0.5,4.0,0.5916666666666667,0.9915257179214866,41.0,11.0,22.0,0.0,0.0,837.0,0.0,159022.0,0.4083333333333333,1.0,0.5081666666666665,0.24138251429480742,0.81,0.7666666666666667,1.0,0.4419999999999999,0.3397196075658658,0.97,0.675,1.0,0.5470000000000002,0.29313604264197607,0.95,0.7416666666666667,4.0,4.0,5.0,4.0,0.008333333333333333,0.0912870929175277,22.13,19.07624999999999,12.65,2.466434184006055,0.0,-8.144999999999998,1.166395726842583,1.0,0.0
2018-07-03 10:31:01,38.36666666666667,2.1220464727458253,1.0,0.0,3.0,0.3333333333333333,9.0,0.5416666666666666,0.9428709361523949,38.0,13.0,19.0,0.0,0.0,550.0,0.0,86410.0,0.35833333333333334,1.0,0.5053333333333332,0.24784087241457103,0.9,0.7916666666666666,1.0,0.372,0.3016219460174072,1.45,0.7833333333333333,1.0,0.5285000000000001,0.24326438914319143,0.8200000000000001,0.8083333333333333,4.0,4.0,5.0,4.0,0.0,0.0,21.93,19.51633333333334,13.7,2.3117198419036376,0.0,-8.367499999999994,1.118158938507718,2.0,0.1111111111111111
2018-07-03 10:36:17,38.93333333333333,2.482656930422257,0.0,0.0,2.0,0.4,5.0,0.4583333333333333,0.8589208916071459,33.0,11.0,17.0,0.0,0.0,551.0,0.0,82067.0,0.4166666666666667,1.0,0.5096666666666664,0.28189912175446447,0.9,0.7166666666666667,1.0,0.45491666666666664,0.33246973915076905,1.45,0.5666666666666667,1.0,0.5534166666666666,0.23907558606922139,0.81,0.7833333333333333,2.0,2.0,3.0,2.0,0.0,0.0,22.65,19.29508333333333,11.94,2.5349844598112616,0.0,-8.20083333333333,1.2474172196534552,1.0,0.0
2018-07-03 10:46:17,36.016666666666666,3.207091232514204,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2718079318576412,3.0,2.0,1.0,0.0,0.0,452.0,0.0,18699.0,0.8833333333333333,1.0,0.49949999999999994,0.24129500059247877,1.0899999999999999,0.39166666666666666,1.0,0.6094166666666666,0.3005297726643786,1.09,0.4666666666666667,1.0,0.47358333333333336,0.2649109437589345,1.1400000000000001,0.35,2.0,2.0,3.0,2.0,0.0,0.0,23.07,19.809333333333328,12.38,2.3932245865293598,0.0,-8.434999999999993,1.2160446973209307,1.0,0.0
2018-07-03 10:51:41,34.325,2.534343930815993,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.18257418583505536,1.0,1.0,0.0,0.0,0.0,715.0,0.0,5533.0,0.975,1.0,0.5092499999999996,0.2640096843780131,1.0899999999999999,0.8166666666666667,1.0,0.41766666666666674,0.3137459587160355,1.2,0.6333333333333333,1.0,0.5860833333333334,0.2707235739668797,1.1400000000000001,0.725,1.0,1.0,3.0,2.0,0.0,0.0,22.81,19.337666666666667,11.89,2.598004319199071,0.0,-8.227499999999997,1.347949734743458,1.0,0.0
2018-07-03 11:01:41,37.45,2.207131299091328,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09128709291752775,1.0,0.0,1.0,0.0,0.0,1270.0,0.0,2182.0,0.9916666666666667,1.0,0.5315833333333332,0.2637703222752046,1.15,0.7833333333333333,1.0,0.2749999999999998,0.2314477634951151,0.9099999999999999,0.8,1.0,0.6051666666666667,0.2464230949742629,0.78,0.7416666666666667,1.0,1.0,3.0,2.0,0.0,0.0,21.81,19.368916666666664,13.36,2.297382067211524,0.0,-8.288333333333329,1.1231844983647825,1.0,0.0
2018-07-03 11:07:12,36.825,1.8455601959770338,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.09128709291752768,1.0,0.0,1.0,0.0,0.0,632.0,0.0,4963.0,0.975,1.0,0.553583333333333,0.24944575818103187,1.15,0.775,1.0,0.3025833333333334,0.25813974403601697,0.9099999999999999,0.7833333333333333,1.0,0.6114166666666669,0.22212985767219096,0.78,0.6916666666666667,1.0,1.0,2.0,3.0,0.0,0.0,21.9,19.584249999999997,13.07,2.1763799495662397,0.0,-8.425833333333328,1.0313160258126695,1.0,0.0
2018-07-03 11:17:12,62.825,85.16604271617162,7.0,0.0,5.0,0.625,8.0,0.225,0.679378114048972,15.0,5.0,7.0,0.0,0.0,789.0,0.0,44396.0,0.725,1.0,0.4906666666666667,0.2824286429796917,1.13,0.625,1.0,0.71325,0.23228554761381964,0.72,0.4583333333333333,1.0,0.4893333333333331,0.28592392868943095,0.9299999999999999,0.5416666666666666,1.0,1.0,2.0,3.0,0.0,0.0,35.69,19.476166666666664,7.93,3.0575181299292313,0.0,-8.314166666666662,1.1599258041566531,3.0,0.875
2018-07-03 11:22:40,30.908333333333335,8.60329801266223,6.0,0.0,12.0,0.48,25.0,0.23333333333333334,0.6315691187991446,18.0,4.0,11.0,0.008333333333333333,0.0912870929175277,661.0,0.0,55444.0,0.6416666666666667,1.0,0.5138333333333333,0.2560435340260061,1.13,0.8166666666666667,1.0,0.6310000000000002,0.2955536038912556,0.96,0.44166666666666665,1.0,0.5199166666666665,0.2819037794999538,1.02,0.7166666666666667,4.0,4.0,3.0,4.0,0.0,0.0,29.27,19.39091666666665,9.18,2.944023713092219,0.0,-8.303333333333331,1.2006954100799732,4.0,0.24
2018-07-03 11:32:40,35.925,5.153382669778799,0.0,0.0,1.0,0.5,2.0,0.15,0.4610911428522644,14.0,2.0,11.0,0.0,0.0,1349.0,0.0,104469.0,0.7583333333333333,1.0,0.46158333333333346,0.38397302915028525,1.65,0.6333333333333333,1.0,0.7661666666666666,0.28643324807403353,1.27,0.38333333333333336,1.0,0.4915833333333333,0.35841620760109116,1.04,0.5833333333333334,4.0,4.0,3.0,4.0,0.0,0.0,26.06,16.420666666666666,5.87,5.030632172602407,0.0,-6.8025,2.4045986230169754,1.0,0.0
