Time,Compass_mean,Compass_std,KeyTypeBack_Count,KeyTypeDel_Count,KeyTypeEnter_Count,KeyType_Count,Lclick_Mean,Lclick_Std,Lclick_doubleclick,Lclick_oneclick,Mclick_Mean,Mclick_Std,MouseSpeed_Max,MouseWheel_Mean,Mousedisplacement_Sum,Mousedisplacement_lower50,Posture_Front_Max,Posture_Front_Mean,Posture_Front_Std,Posture_Rear_Max,Posture_Rear_Mean,Posture_Rear_Std,Posture_RightLeft_Max,Posture_RightLeft_Mean,Posture_RightLeft_Std,Q1,Q2,Q3,Q4,Rclick_Mean,Rclick_Std,Rotation_Max,Rotation_Mean,Rotation_Std,Rotation_lower05,Sag_mean,Sag_std,mistyping_Count
2018-07-10 09:53:18,186.56666666666666,25.636551413198728,9.0,1.0,2.0,18.0,0.45,0.7461766955734742,3.0,15.0,0.0,0.0,663.0,0.0,72218.0,0.13333333333333333,0.53,0.3806666666666669,0.10127771295424741,0.75,0.5381666666666667,0.1285972779144475,0.54,0.44549999999999995,0.06667464641508249,2.0,3.0,3.0,3.0,0.0,0.0,0.17,-1.0953333333333328,0.47562792275470406,0.08333333333333333,0.31333333333333335,0.2878715972394206,4.0
2018-07-10 09:58:18,166.8,21.027665392629938,4.0,3.0,1.0,8.0,0.85,1.0548515840661088,8.0,18.0,0.016666666666666666,0.12909944487358058,891.0,0.0,89499.0,0.08333333333333333,0.57,0.42266666666666663,0.08729196415277708,0.67,0.33316666666666683,0.12605475897357865,0.54,0.44099999999999995,0.06818966570144318,2.0,3.0,3.0,3.0,0.0,0.0,-0.34,-1.1505,0.3493210120956445,0.03333333333333333,0.35166666666666674,0.317560439551846,3.0
2018-07-10 10:11:41,170.7,28.252673489813915,12.0,1.0,5.0,6.0,0.26666666666666666,0.48246073579299803,1.0,14.0,0.0,0.0,1267.0,0.0,81923.0,0.05,0.52,0.35633333333333345,0.12510289550316905,0.48,0.261,0.07918440181958453,0.61,0.4111666666666666,0.08820414815309101,2.0,2.0,3.0,3.0,0.016666666666666666,0.12909944487358072,-0.18,-0.986,0.48325239922418617,0.13333333333333333,0.2433333333333333,0.15223383737834983,4.0
2018-07-10 10:16:41,180.08333333333334,27.874593052690603,9.0,0.0,6.0,8.0,0.7333333333333333,1.2332493481864315,6.0,15.0,0.0,0.0,782.0,0.0,78080.0,0.06666666666666667,0.52,0.3928333333333333,0.10341772569874355,0.46,0.34216666666666673,0.08188647922719591,0.52,0.43366666666666664,0.07541898036217445,2.0,2.0,3.0,3.0,0.016666666666666666,0.12909944487358072,-0.21,-1.1286666666666667,0.36683006117998396,0.06666666666666667,0.3199999999999999,0.15271553260328524,4.0
2018-07-10 10:36:03,200.73333333333332,26.8042917551868,47.0,0.0,30.0,10.0,0.2833333333333333,0.6911465950282971,2.0,7.0,0.0,0.0,792.0,0.0,43004.0,0.4,0.53,0.42883333333333334,0.1056070694004177,0.94,0.43783333333333335,0.26564339334788384,0.54,0.45499999999999996,0.06585809088937532,2.0,2.0,3.0,3.0,0.0,0.0,-0.3,-1.2461666666666666,0.3909618372579227,0.06666666666666667,0.3183333333333333,0.1321166237075676,8.0
2018-07-10 10:41:03,147.46666666666667,45.572615426768714,1.0,0.0,8.0,0.0,0.21666666666666667,0.6911465950282977,3.0,3.0,0.0,0.0,500.0,0.0,18469.0,0.75,1.0,0.6368333333333334,0.2791178091996807,1.0,0.6554999999999999,0.3283932378172056,1.35,0.6261666666666664,0.2109630192242849,2.0,2.0,3.0,3.0,0.0,0.0,10.38,-1.256833333333333,1.9470834265784547,0.03333333333333333,0.33166666666666667,0.21112424381790854,2.0
2018-07-10 10:52:05,199.88333333333333,29.718505144481927,11.0,0.0,3.0,11.0,0.45,0.7685557664227725,4.0,15.0,0.0,0.0,1020.0,0.0,74108.0,0.25,0.51,0.4033333333333334,0.09910902516953994,0.81,0.46516666666666656,0.18070944622460178,0.52,0.44866666666666677,0.06376510566575552,2.0,2.0,3.0,2.0,0.0,0.0,2.69,-1.2330000000000003,1.1225580653888205,0.06666666666666667,0.3416666666666666,0.26315663098120573,4.0
2018-07-10 10:57:05,201.53333333333333,35.1859306756852,0.0,5.0,0.0,2.0,0.8333333333333334,1.091828922258531,6.0,18.0,0.0,0.0,905.0,0.0,108603.0,0.13333333333333333,1.0,0.4448333333333333,0.14747009655700058,1.0,0.4121666666666665,0.20106573397406896,0.75,0.4595000000000001,0.08224446815666621,2.0,2.0,3.0,2.0,0.03333333333333333,0.1810203347193924,14.79,-1.1879999999999997,2.397846350090861,0.05,0.27000000000000013,0.2842176296730185,3.0
2018-07-10 11:08:33,199.8360655737705,29.15314753039476,7.0,5.0,2.0,8.0,0.7540983606557377,1.374236002353283,4.0,5.0,0.0,0.0,1024.0,0.0,57768.0,0.4918032786885246,0.58,0.4145901639344263,0.10534979466032518,0.81,0.3868852459016394,0.20146580341426484,0.51,0.43000000000000005,0.07431913167774054,2.0,2.0,3.0,2.0,0.01639344262295082,0.1280368799328961,-0.35,-1.1321311475409837,0.491189422911699,0.08196721311475409,0.27213114754098366,0.16444973653671358,4.0
2018-07-10 11:13:33,214.80327868852459,25.738311050605184,3.0,0.0,2.0,15.0,0.5737704918032787,0.7844109550790884,2.0,22.0,0.0,0.0,981.0,0.0,54941.0,0.3114754098360656,0.55,0.46803278688524574,0.09914332507589116,0.32,0.2334426229508197,0.04505127618990164,0.52,0.470655737704918,0.051764494023703686,2.0,2.0,3.0,2.0,0.01639344262295082,0.12803687993289606,-0.41,-1.3468852459016396,0.3505877968194109,0.03278688524590164,0.33606557377049173,0.1527882924018787,3.0
2018-07-10 11:24:03,172.0655737704918,29.545371240663638,4.0,0.0,3.0,9.0,0.19672131147540983,0.6536990166518418,2.0,4.0,0.0,0.0,1328.0,0.0,43560.0,0.6065573770491803,0.6,0.34393442622950826,0.13057920570193646,1.0,0.7150819672131148,0.22197314365195678,0.96,0.4144262295081968,0.12126451239836458,1.0,2.0,3.0,2.0,0.0,0.0,0.35,-1.0475409836065575,0.5066216725779533,0.09836065573770492,0.28032786885245903,0.4777794721874474,2.0
2018-07-10 11:29:03,217.59016393442624,24.60445559187761,20.0,0.0,9.0,16.0,0.6065573770491803,0.8808838085428772,4.0,19.0,0.0,0.0,694.0,0.0,69056.0,0.22950819672131148,0.65,0.4696721311475409,0.07769528542356466,0.57,0.4265573770491804,0.09615760059925303,0.79,0.4693442622950819,0.07266060033835428,1.0,2.0,3.0,2.0,0.0,0.0,4.22,-1.3806557377049178,1.0156670531436622,0.0,0.3213114754098363,0.2074566252644637,6.0
2018-07-10 11:44:42,199.4,35.74210829098846,0.0,0.0,0.0,0.0,0.2,0.48011298105370076,2.0,8.0,0.0,0.0,501.0,0.0,45385.0,0.7,0.57,0.40083333333333343,0.11894011691783972,0.89,0.5848333333333334,0.17396173031968612,1.08,0.46016666666666683,0.11156045205751385,2.0,2.0,3.0,2.0,0.0,0.0,2.53,-1.1391666666666667,0.6707554346461493,0.06666666666666667,0.2933333333333335,0.1412614677110747,1.0
2018-07-10 11:49:42,220.78333333333333,28.582969723107684,7.0,0.0,2.0,15.0,0.5333333333333333,0.7911944770819445,5.0,16.0,0.0,0.0,825.0,0.0,72841.0,0.23333333333333334,11.32,0.7170000000000002,1.6082765804804948,0.85,0.5836666666666663,0.11522956698410627,6.36,0.5645,0.7634609532377172,2.0,2.0,3.0,2.0,0.0,0.0,9.18,-1.0790000000000004,1.7432851318265346,0.03333333333333333,0.44333333333333347,0.7729245948852522,3.0
2018-07-10 12:02:40,187.21666666666667,30.883648060326756,1.0,0.0,6.0,2.0,0.7,0.9619894639826155,5.0,21.0,0.0,0.0,1256.0,0.0,86004.0,0.2,1.01,0.3623333333333333,0.14610614514700443,1.0,0.7499999999999999,0.20124190688011717,0.53,0.38700000000000007,0.1140517277824825,2.0,2.0,3.0,2.0,0.0,0.0,-0.26,-1.2088333333333336,0.9324054760410905,0.16666666666666666,0.2616666666666667,0.7465381497549526,2.0
2018-07-10 12:07:40,191.03078324225865,29.62152252256133,0.0,0.0,0.0,0.0,0.5098542805100182,0.8457295298068176,0.0,0.0,0.0011111111111111111,0.008606629658238706,895.2666666666667,0.0,0.0,0.3092896174863388,1.364,0.4428486338797815,0.2222989834695088,0.77,0.47504225865209465,0.16310771715585684,1.0746666666666667,0.46111730418943536,0.13535999973891666,2.0,2.0,3.0,2.0,0.006630236794171221,0.046352865622156396,2.817333333333333,-1.17458087431694,0.8829328708358052,0.06754098360655739,0.31321129326047364,0.2976129915796257,0.0
