TimeStamp,clickCNTL,clickCNTR,clickCNTM,MouseDisplacement,MouseSpeedMax,MouseWheelAmount,KeyTypeCNT,KeyTypeDelCNT,KeyTypeBackCNT,KeyTypeEnterCNT,Curvature,AppName,FFT0,FFT1,Compass,Posture_RightLeft,Posture_Rear,Posture_Front,Sag,Rotation,SittingStatus,Memo,
2018/06/26 10:02:44,6,0,0,1750,687,0,0,0,0,0,45,Datalogging,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,memo,
2018/06/26 10:02:49,0,0,0,456,45,0,0,0,0,0,46.9,Datalogging,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,memo,
2018/06/26 10:02:54,0,0,0,0,0,0,0,0,0,0,0,Datalogging,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,memo,
2018/06/26 10:02:59,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,memo,
2018/06/26 10:03:04,0,0,0,1403,210,0,0,0,0,0,13.9,explorer,0,0,76,0.58,1.17,0.99,-0.5,14.2,0,memo,
2018/06/26 10:03:09,1,0,0,3943,550,0,0,0,0,0,43.9,explorer,0,0,64,0.86,0.94,0.8,-0.6,10.66,0,memo,
2018/06/26 10:03:14,1,0,0,3209,416,0,0,0,0,0,42.5,explorer,0,0,66,0.61,1,0.85,-0.6,11.66,0,memo,
2018/06/26 10:03:19,3,0,0,6011,895,0,0,0,0,0,66.6,explorer,2,0,43,0.88,1.27,0.57,0.7,3.95,0,memo,
2018/06/26 10:03:24,0,0,0,3366,376,0,0,0,0,0,48.7,Datalogging,0,0,64,0.67,0.96,0.78,-0.2,10.9,0,memo,
2018/06/26 10:03:29,2,0,0,3873,460,0,0,0,0,0,56.6,Datalogging,0,0,53,1.1,1.61,0.84,-0.4,6.1,0,memo,
2018/06/26 10:03:34,0,0,0,4672,534,0,0,0,0,0,58.8,dwm,1,0,59,1.28,0.86,0.73,-0.5,7.98,0,memo,
2018/06/26 10:03:39,0,0,0,710,71,0,0,0,0,0,35.7,dwm,0,0,66,0.72,1,0.85,-0.6,11.63,0,memo,
2018/06/26 10:03:44,0,0,0,1762,317,0,0,0,0,0,47.1,dwm,1,0,49,-0.99,0.59,0.23,0.2,3.03,0,memo,
2018/06/26 10:03:49,0,0,0,0,0,0,0,0,0,0,0,devenv,1,0,34,0.76,0.97,0.77,-2.5,5.55,0,memo,
2018/06/26 10:03:54,0,0,0,0,0,0,0,0,0,0,0,devenv,2,0,22,1.35,0.94,1.84,0.7,12.86,0,memo,
2018/06/26 10:03:59,0,0,0,0,0,0,0,0,0,0,0,devenv,1,0,31,0.82,0.87,0.9,-0.4,15.15,0,memo,
2018/06/26 10:04:04,0,0,0,4824,459,0,0,0,0,0,48.8,devenv,5,0,41,0.36,0.69,0.29,1.3,6.36,0.41,memo,
2018/06/26 10:04:09,0,0,0,8648,1071,0,0,0,0,0,95.2,devenv,0,0,39,0.43,1.07,0.45,-0.3,9.22,0.66,memo,
2018/06/26 10:04:14,0,0,0,1105,339,0,0,0,0,0,35.4,chrome,0,0,45,0.51,0.72,0.5,-0.6,11.35,1,memo,
2018/06/26 10:04:19,2,0,6,408,88,0,0,0,0,0,34.6,chrome,0,0,40,0.98,1.14,1.19,0,6.26,0.49,memo,
2018/06/26 10:04:24,6,0,5,1042,134,0,0,0,0,0,79.7,chrome,0,0,46,0.51,0.82,0.5,-0.6,11.62,1,memo,
2018/06/26 10:04:29,3,0,2,1941,105,0,0,0,0,0,70.9,chrome,0,0,40,0.54,0.63,0.74,-0.5,8.03,0.69,memo,
2018/06/26 10:04:34,2,0,2,2954,407,0,0,0,0,0,57.5,chrome,1,0,46,0.48,0.95,1.13,-0.4,9.22,0.79,memo,
2018/06/26 10:04:39,3,0,0,3780,519,0,0,0,0,0,60.8,chrome,0,0,45,0.49,0.71,0.48,-0.6,10.7,0.97,memo,
2018/06/26 10:04:44,2,0,0,3568,351,0,0,0,0,0,54.4,chrome,0,0,49,0.74,0.7,0.51,0,13.01,0.63,memo,
2018/06/26 10:04:49,1,0,0,5135,570,0,0,0,0,0,60.1,devenv,0,0,59,0.5,0.63,0.5,-0.6,11.91,1,memo,
2018/06/26 10:04:54,2,0,0,805,98,0,0,0,0,0,39.6,devenv,0,0,49,0.76,0.51,0.68,-0.1,7.75,0.66,memo,
2018/06/26 10:04:59,1,0,0,2151,98,0,0,0,0,0,58.1,devenv,0,0,47,0.42,0.9,0.44,-0.5,9.63,0.83,memo,
2018/06/26 10:05:04,0,0,0,510,56,0,0,0,0,0,35.3,devenv,3,0,56,0.72,0.91,0.45,-0.5,14.83,0.73,memo,
2018/06/26 10:05:09,0,0,0,1236,169,0,0,0,0,0,51.5,devenv,0,0,57,0.69,0.9,0.38,0.1,2.39,0.72,memo,
2018/06/26 10:05:14,1,0,0,4802,547,0,0,0,0,0,48.8,chrome,0,0,56,0.48,0.99,0.47,-0.5,9.88,0.82,memo,
2018/06/26 10:05:19,5,0,0,5160,1165,0,0,0,0,0,25.1,chrome,0,0,52,0.69,0.68,1.52,-0.3,7.22,0.66,memo,
2018/06/26 10:05:24,1,0,0,3464,429,0,4,0,0,1,41.1,chrome,0,0,56,0.52,0.49,0.95,-0.5,10.69,0.88,memo,
2018/06/26 10:05:29,3,0,0,681,108,0,2,0,0,1,26,chrome,0,0,47,1.02,0.29,1.59,0.4,4.73,0.39,memo,
2018/06/26 10:05:34,2,0,0,2067,379,0,0,0,1,0,77.3,devenv,0,0,56,0.47,0.9,0.5,-0.6,10.77,0.94,memo,
2018/06/26 10:05:39,0,0,0,4366,365,0,0,0,0,0,77.8,explorer,0,0,58,0.5,0.61,0.5,-0.6,11.63,1,memo,
2018/06/26 10:05:44,4,0,0,1391,440,0,0,0,0,0,28.7,explorer,0,0,58,0.5,0.61,0.5,-0.6,11.49,1,memo,
2018/06/26 10:05:49,4,0,0,623,85,0,0,0,0,0,54.4,explorer,0,0,58,0.5,0.67,0.5,-0.6,11.63,1,memo,
2018/06/26 10:05:54,1,0,0,516,108,0,0,0,0,0,54.1,explorer,0,0,56,0.48,0.63,0.47,-0.6,11.06,0.88,memo,
2018/06/26 10:05:59,1,0,0,1695,216,0,0,0,0,0,45.3,explorer,0,0,54,0.47,0.9,0.44,-0.5,8.59,0.74,memo,
2018/06/26 10:06:04,0,0,0,607,73,0,0,0,0,0,37.6,explorer,0,0,56,0.5,0.57,0.8,-0.5,11.07,0.94,memo,
2018/06/26 10:06:09,0,0,0,703,95,0,0,0,0,0,23.8,explorer,0,0,52,0.8,0.57,0.44,-0.5,9.67,0.8,memo,
2018/06/26 10:06:14,0,0,0,49,15,0,0,0,0,0,2.4,explorer,0,0,59,0.5,0.61,0.5,-0.6,11.24,0.97,memo,
2018/06/26 10:06:19,0,0,0,10,6,0,0,0,0,0,3.1,explorer,0,0,47,0.41,1.01,0.68,-0.4,6.86,0.51,memo,
2018/06/26 10:06:24,0,0,0,1,1,0,0,0,0,0,0,explorer,0,0,58,0.5,0.59,0.5,-0.6,11.61,1,memo,
2018/06/26 10:06:29,0,0,0,29,3,0,0,0,0,0,8.4,explorer,0,0,54,0.49,0.53,0.4,0.1,9.66,0.83,memo,
2018/06/26 10:06:34,0,0,0,355,194,0,0,0,0,0,0.6,explorer,0,0,59,0.5,0.58,0.5,-0.6,11.64,1,memo,
2018/06/26 10:06:39,0,0,0,2696,260,0,0,0,0,0,42,devenv,0,0,53,0.46,0.5,0.35,0.2,8.73,0.74,memo,
2018/06/26 10:06:44,0,0,0,12,6,0,0,0,0,0,0.6,devenv,0,0,57,0.46,1.19,0.5,-0.6,11.1,0.91,memo,
2018/06/26 10:06:49,0,0,0,0,0,0,0,0,0,0,0,devenv,0,0,49,0.75,0.76,0.38,-0.2,8.69,0.69,memo,
2018/06/26 10:06:54,0,0,0,395,89,0,0,0,0,0,38.5,devenv,0,0,57,0.47,1.06,0.5,-0.6,10.59,0.84,memo,
2018/06/26 10:06:59,0,0,0,812,177,0,0,0,0,0,29,devenv,0,0,55,0.46,1.07,0.48,-0.6,10.61,0.85,memo,
2018/06/26 10:07:04,0,0,0,165,32,0,0,0,0,0,21.9,devenv,0,0,55,0.47,0.65,0.42,-0.2,10.21,0.88,memo,
