Time,Compass_mean,Compass_std,KeyTypeBack_Count,KeyTypeDel_Count,KeyTypeEnter_Count,KeyTypeEnter_raito,KeyType_Count,Lclick_Mean,Lclick_Std,Lclick_cnt,Lclick_doubleclick,Lclick_oneclick,Mclick_Mean,Mclick_Std,MouseSpeed_Max,MouseWheel_Mean,Mousedisplacement_Sum,Mousedisplacement_lower50,Posture_Front_Max,Posture_Front_Mean,Posture_Front_Std,Posture_Front_diffMax,Posture_Front_upperRaito,Posture_Rear_Max,Posture_Rear_Mean,Posture_Rear_Std,Posture_Rear_diffMax,Posture_Rear_upperRaito,Posture_RightLeft_Max,Posture_RightLeft_Mean,Posture_RightLeft_Std,Posture_RightLeft_diffMax,Posture_RightLeft_upperRaito,Q1,Q2,Q3,Q4,Rclick_Mean,Rclick_Std,Rotation_Max,Rotation_Mean,Rotation_Min,Rotation_Std,Rotation_lower05,Sag_mean,Sag_std,mistyping_Count,mistyping_raito
2018-07-03 13:21:51,192.38333333333333,25.790097550274233,17.0,0.0,13.0,0.6190476190476191,21.0,0.425,0.6171566680683082,43.0,8.0,35.0,0.0,0.0,1290.0,0.0,215658.0,0.24166666666666667,0.77,0.44833333333333325,0.07152990011627486,0.36000000000000004,0.5083333333333333,0.44,0.22875000000000004,0.03174378785253724,0.24,0.425,0.57,0.46449999999999975,0.05341843700226268,0.42,0.39166666666666666,3.0,4.0,3.0,3.0,0.0,0.0,2.77,0.29616666666666674,-2.58,0.37844703310073013,0.95,0.18916666666666648,0.2214527410681806,4.0,0.8095238095238095
2018-07-03 13:31:51,199.3,27.504804775062215,9.0,4.0,3.0,0.25,12.0,0.625,0.7892396085244744,55.0,14.0,38.0,0.0,0.0,1262.0,0.0,208839.0,0.11666666666666667,0.52,0.4287499999999999,0.06978433163093611,0.24,0.5083333333333333,0.56,0.23133333333333345,0.042602981182098536,0.17,0.7166666666666667,0.55,0.4618333333333334,0.04336639548893911,0.13,0.49166666666666664,3.0,4.0,3.0,3.0,0.0,0.0,0.63,0.28400000000000003,0.14,0.07752906746840833,0.975,0.18916666666666646,0.08381234875554781,5.0,1.0833333333333333
2018-07-03 13:37:33,200.60833333333332,26.984992976437397,9.0,0.0,5.0,0.22727272727272727,22.0,0.48333333333333334,0.7557436466049534,42.0,10.0,29.0,0.0,0.0,1270.0,0.0,197815.0,0.25833333333333336,0.52,0.42533333333333323,0.06415492453223444,0.24,0.475,0.56,0.3423333333333335,0.10530255196803345,0.17,0.45,0.53,0.46208333333333335,0.04420912551398732,0.27,0.44166666666666665,4.0,4.0,3.0,3.0,0.0,0.0,0.63,0.27974999999999994,-0.17,0.08890049673273893,0.9833333333333333,0.1766666666666665,0.10103109874273991,3.0,0.4090909090909091
2018-07-03 13:47:33,209.375,27.936922497932052,81.0,0.0,19.0,0.8636363636363636,22.0,0.5,0.7559289460184544,45.0,10.0,33.0,0.0,0.0,915.0,0.0,136259.0,0.25,0.59,0.4220833333333331,0.06783439837015505,0.2,0.525,0.57,0.3798333333333331,0.0756260518597127,0.24,0.4583333333333333,0.53,0.46274999999999994,0.04440006245737147,0.22999999999999998,0.45,4.0,4.0,3.0,3.0,0.0,0.0,0.49,0.27324999999999994,-1.26,0.16072400530833267,0.9916666666666667,0.1624999999999999,0.14670756368946186,8.0,3.6818181818181817
2018-07-03 13:56:42,199.83333333333334,28.28169623160348,44.0,0.0,20.0,0.8695652173913043,23.0,0.45,0.6841543881981295,42.0,10.0,31.0,0.0,0.0,1153.0,0.0,175065.0,0.225,0.61,0.4327499999999999,0.07621246837712617,0.43,0.5083333333333333,0.4,0.2341666666666666,0.05313030332731649,0.24,0.6,0.58,0.46058333333333323,0.05468467029493831,0.32,0.425,3.0,3.0,2.0,3.0,0.0,0.0,1.45,0.2755833333333334,-1.26,0.20456469804507943,0.9666666666666667,0.1708333333333332,0.12794157892978963,8.0,1.9130434782608696
2018-07-03 14:06:42,191.725,24.067818221633214,26.0,0.0,13.0,1.0833333333333333,12.0,0.36666666666666664,0.6728009099471941,33.0,7.0,24.0,0.0,0.0,885.0,0.0,153347.0,0.26666666666666666,0.78,0.43666666666666687,0.06922540619415027,0.33,0.475,0.48,0.23149999999999996,0.04304873142510618,0.12,0.6166666666666667,0.78,0.47058333333333313,0.0454167598230998,0.30000000000000004,0.475,3.0,3.0,2.0,3.0,0.0,0.0,3.39,0.2755000000000001,-1.65,0.3722040869643174,0.9583333333333334,0.1583333333333332,0.10007000350874834,5.0,2.1666666666666665
2018-07-03 14:12:15,195.28925619834712,25.976090935232765,9.0,0.0,8.0,1.0,8.0,0.1652892561983471,0.3729858674270053,20.0,0.0,20.0,0.0,0.0,800.0,0.0,101938.0,0.4214876033057851,0.78,0.4306611570247934,0.08379275562551218,0.49,0.5041322314049587,0.57,0.29884297520661146,0.10754216291486664,0.15000000000000008,0.628099173553719,0.78,0.4707438016528923,0.04593773483851446,0.30000000000000004,0.45454545454545453,2.0,3.0,2.0,3.0,0.0,0.0,3.39,0.2730578512396695,-3.03,0.5127196163193659,0.9008264462809917,0.1504132231404957,0.1592293769703258,4.0,1.125
2018-07-03 14:22:15,198.30578512396696,25.963064461912886,75.0,3.0,18.0,0.43902439024390244,41.0,0.47107438016528924,0.7079828171795464,44.0,9.0,33.0,0.0,0.0,1024.0,0.0,98896.0,0.3140495867768595,0.51,0.4273553719008264,0.06727764109818014,0.24,0.49586776859504134,0.52,0.24429752066115695,0.06721639738289303,0.29000000000000004,0.71900826446281,0.84,0.46694214876033024,0.05431149318524595,0.37,0.3884297520661157,2.0,3.0,2.0,3.0,0.0,0.0,3.65,0.26826446280991734,-3.6,0.477808674551419,0.9834710743801653,0.16280991735537184,0.12723484284644582,9.0,1.9024390243902438
2018-07-03 14:27:46,200.8,25.282471424774464,25.0,1.0,14.0,0.7368421052631579,19.0,0.45,0.7975803744962089,39.0,7.0,29.0,0.0,0.0,967.0,0.0,106590.0,0.26666666666666666,0.52,0.4439166666666664,0.06215047926467769,0.21000000000000002,0.4583333333333333,0.53,0.2435833333333334,0.05895156583879633,0.30000000000000004,0.7333333333333333,0.53,0.4736666666666665,0.040312504749961724,0.24999999999999997,0.4083333333333333,1.0,2.0,2.0,3.0,0.0,0.0,0.51,0.2858333333333333,-0.42,0.11381529584650497,0.975,0.15999999999999995,0.08137474263858423,6.0,1.368421052631579
2018-07-03 14:37:46,197.4,30.649112013676525,70.0,1.0,27.0,0.32926829268292684,82.0,0.49166666666666664,0.7777994528125596,42.0,12.0,28.0,0.0,0.0,1450.0,0.0,148463.0,0.3416666666666667,0.64,0.42491666666666666,0.06982566325714148,0.26,0.475,0.78,0.32074999999999965,0.15655515579731855,0.35000000000000003,0.6833333333333333,0.78,0.4738333333333331,0.04953876901835917,0.17000000000000004,0.475,1.0,2.0,2.0,3.0,0.0,0.0,2.51,0.30483333333333346,-3.12,0.5410276299400462,0.9333333333333333,0.16833333333333325,0.2029129603248328,9.0,0.8658536585365854
2018-07-03 14:46:28,201.175,29.126978599795432,33.0,0.0,21.0,0.5121951219512195,41.0,0.44166666666666665,0.7424220337452782,38.0,9.0,26.0,0.0,0.0,1040.0,0.0,120789.0,0.2916666666666667,0.68,0.42691666666666644,0.0815480044563466,0.49,0.43333333333333335,0.99,0.2653333333333334,0.11959970583514971,0.59,0.7833333333333333,1.0,0.5163333333333333,0.1331387936529025,0.38,0.8083333333333333,2.0,2.0,2.0,3.0,0.0,0.0,4.24,0.2690000000000001,-1.64,0.4878927420356778,0.9333333333333333,0.14749999999999985,0.13218429965631423,6.0,0.8048780487804879
2018-07-03 14:56:28,209.78333333333333,27.02509985937079,18.0,0.0,20.0,0.46511627906976744,43.0,0.09166666666666666,0.3174433935731685,10.0,1.0,9.0,0.0,0.0,584.0,0.0,76960.0,0.425,0.49,0.4221666666666667,0.05921309379006029,0.26999999999999996,0.5083333333333333,0.38,0.28708333333333325,0.035180108811975086,0.12,0.44166666666666665,0.54,0.46741666666666665,0.03665638383952347,0.12,0.44166666666666665,2.0,2.0,2.0,3.0,0.0,0.0,0.58,0.29000000000000004,-0.52,0.1243267584116261,0.9666666666666667,0.14749999999999988,0.1187911803873299,4.0,0.4186046511627907
2018-07-03 15:05:10,206.7520661157025,31.744627102271313,27.0,0.0,12.0,1.0909090909090908,11.0,0.2727272727272727,0.5773502691896255,25.0,8.0,17.0,0.0,0.0,1253.0,0.0,126042.0,0.35537190082644626,0.66,0.43421487603305803,0.08623371407707173,0.41000000000000003,0.4793388429752066,0.73,0.24752066115702484,0.07007473381725561,0.5,0.6033057851239669,0.62,0.474297520661157,0.04779864792859368,0.2,0.47107438016528924,3.0,2.0,2.0,3.0,0.0,0.0,3.01,0.25900826446280983,-4.84,0.6481903076497899,0.8429752066115702,0.14876033057851232,0.12787735170814982,6.0,2.4545454545454546
2018-07-03 15:15:10,205.48760330578511,25.710281893462824,69.0,0.0,11.0,0.7333333333333333,15.0,0.6198347107438017,0.9242672624581002,50.0,12.0,33.0,0.0,0.0,805.0,0.0,91662.0,0.2644628099173554,0.52,0.4115702479338842,0.06930618376045546,0.49,0.4628099173553719,0.43,0.319504132231405,0.04809454646266079,0.37,0.4132231404958678,0.52,0.4670247933884296,0.034269632526460245,0.13,0.39669421487603307,3.0,2.0,2.0,3.0,0.0,0.0,1.3,0.2919834710743801,-0.61,0.2173385217991769,0.9173553719008265,0.13471074380165268,0.09010248220929039,9.0,4.6
2018-07-03 15:30:01,208.95833333333334,27.50321473443225,86.0,0.0,32.0,1.4545454545454546,22.0,0.39166666666666666,0.6896087471092837,37.0,5.0,30.0,0.0,0.0,748.0,0.0,106162.0,0.2916666666666667,0.63,0.4455833333333335,0.07162924891215801,0.29000000000000004,0.475,0.53,0.23233333333333342,0.044015530745166655,0.31000000000000005,0.7083333333333334,0.6,0.4781666666666665,0.04810673240910499,0.22999999999999998,0.4083333333333333,3.0,2.0,2.0,3.0,0.0,0.0,2.15,0.29,-0.62,0.2364975527082146,0.9583333333333334,0.13833333333333317,0.10704851121571665,8.0,3.909090909090909
2018-07-03 15:40:01,204.60833333333332,34.491819961517,2.0,0.0,13.0,13.0,0.0,0.15833333333333333,0.48499906147935395,14.0,3.0,10.0,0.0,0.0,736.0,0.0,75344.0,0.6333333333333333,1.0,0.4342499999999999,0.11744952429151216,0.6200000000000001,0.48333333333333334,1.0,0.3534166666666666,0.17430050277066456,0.52,0.675,1.0,0.5091666666666667,0.129339520196241,0.43999999999999995,0.7583333333333333,3.0,2.0,2.0,3.0,0.0,0.0,7.96,0.2763333333333334,-8.71,1.3961158203220467,0.825,0.1308333333333332,0.2556244071582643,2.0,2.0
